,date,rate,symbol,sentiment,count
2968,03:58.4,9750,BTCUSDT,0.364625808,31
2969,04:59.9,9750,BTCUSDT,0.327300002,43
2970,06:01.3,9745.2,BTCUSDT,0.419083333,30
2971,07:02.8,9735,BTCUSDT,0.405080557,36
2972,08:04.6,9736.72,BTCUSDT,0.335163417,41
2973,09:06.5,9732,BTCUSDT,0.49088958,48
2974,10:08.1,9733,BTCUSDT,0.418090697,43
2975,11:09.7,9732.05,BTCUSDT,0.384519446,36
2976,12:11.3,9732.92,BTCUSDT,0.462320931,43
2977,13:12.7,9729.09,BTCUSDT,0.464726317,38
2978,14:14.2,9717.91,BTCUSDT,0.353493333,45
2979,15:15.7,9733,BTCUSDT,0.308936586,41
2980,16:17.1,9746.83,BTCUSDT,0.273381999,50
2981,17:18.6,9747.99,BTCUSDT,0.270094445,36
2982,18:20.1,9755.43,BTCUSDT,0.315551723,29
2983,19:21.5,9750.05,BTCUSDT,0.443055553,27
2984,20:23.3,9755.44,BTCUSDT,0.439965512,29
2985,21:24.9,9761.03,BTCUSDT,0.42621892,37
2986,22:26.9,9768.65,BTCUSDT,0.28735,28
2987,23:28.5,9751.92,BTCUSDT,0.164268185,22
2988,24:30.2,9757.32,BTCUSDT,0.326572223,36
2989,25:31.6,9740.1,BTCUSDT,0.427702775,36
2990,26:33.1,9750.72,BTCUSDT,0.455478571,28
2991,27:34.5,9749.98,BTCUSDT,0.359900001,29
2992,28:36.0,9747.27,BTCUSDT,0.370591889,37
2993,29:37.4,9747.38,BTCUSDT,0.510878947,38
2994,30:38.9,9748.06,BTCUSDT,0.362097561,41
2995,31:40.4,9742.53,BTCUSDT,0.348742428,33
2996,32:41.8,9749.98,BTCUSDT,0.411019234,26
2997,33:43.3,9749.96,BTCUSDT,0.251535997,25
2998,34:44.8,9747.75,BTCUSDT,0.443792498,40
2999,35:46.3,9752.69,BTCUSDT,0.413908334,36
3000,36:47.7,9756.22,BTCUSDT,0.312761112,36
3001,37:49.3,9751.9,BTCUSDT,0.378024001,50
3002,38:51.0,9749,BTCUSDT,0.525193183,44
3003,39:52.5,9746,BTCUSDT,0.385006386,47
3004,40:54.1,9749.62,BTCUSDT,0.399878004,50
3005,41:55.6,9760.05,BTCUSDT,0.394723078,39
3006,42:57.0,9760.82,BTCUSDT,0.522029627,27
3007,43:58.5,9765,BTCUSDT,0.441413952,43
3008,45:00.0,9761,BTCUSDT,0.36927143,35
3009,46:01.8,9759.1,BTCUSDT,0.450827778,36
3010,47:03.6,9757,BTCUSDT,0.300521624,37
3011,48:05.1,9756.99,BTCUSDT,0.345878263,46
3012,49:06.8,9755.09,BTCUSDT,0.385205884,34
3013,50:08.4,9755.02,BTCUSDT,0.415823999,50
3014,51:10.2,9762.44,BTCUSDT,0.386986112,36
3015,52:11.7,9758.95,BTCUSDT,0.48743784,37
3016,53:13.2,9759.01,BTCUSDT,0.464987095,31
3017,54:14.9,9756.01,BTCUSDT,0.402207499,40
3018,55:16.3,9756.06,BTCUSDT,0.490619999,40
3019,56:17.8,9763.58,BTCUSDT,0.37716,40
3020,57:19.3,9758.32,BTCUSDT,0.422708333,36
3021,58:20.7,9772.01,BTCUSDT,0.406831431,35
3022,59:22.4,9803.8,BTCUSDT,0.349606408,78
3023,00:24.2,9831.5,BTCUSDT,0.484051616,31
3024,01:25.7,9850,BTCUSDT,0.287702701,37
3025,02:27.2,9873.99,BTCUSDT,0.390308333,36
3026,03:28.7,9865.01,BTCUSDT,0.453931706,41
3027,04:30.2,9857.06,BTCUSDT,0.413807933,63
3028,05:31.6,9867.34,BTCUSDT,0.230568421,38
3029,06:33.1,9877.38,BTCUSDT,0.340880768,26
3030,07:34.7,9879,BTCUSDT,0.528196224,53
3031,08:36.2,9878.9,BTCUSDT,0.395214284,28
3032,09:38.0,9887.89,BTCUSDT,0.446222498,40
3033,10:39.5,9850,BTCUSDT,0.398557141,49
3034,11:41.0,9842.99,BTCUSDT,0.29368125,48
3035,12:42.5,9857.58,BTCUSDT,0.376041664,36
3036,13:43.9,9860,BTCUSDT,0.35595807,31
3037,14:45.4,9860.84,BTCUSDT,0.385807497,40
3038,15:46.9,9857.59,BTCUSDT,0.446356098,41
3039,16:48.3,9854,BTCUSDT,0.424391525,59
3040,17:50.2,9857.99,BTCUSDT,0.326819445,36
3041,18:51.8,9835.06,BTCUSDT,0.332471425,35
3042,19:54.0,9837,BTCUSDT,0.409132811,64
3043,20:55.5,9820,BTCUSDT,0.343345235,42
3044,21:56.9,9839.99,BTCUSDT,0.280890243,41
3045,22:58.4,9846.95,BTCUSDT,0.473774998,24
3046,23:59.8,9840,BTCUSDT,0.34977174,46
3047,25:01.3,9840,BTCUSDT,0.366466664,39
3048,26:02.8,9840,BTCUSDT,0.413130911,55
3049,27:04.3,9835,BTCUSDT,0.365682223,45
3050,28:05.8,9839.61,BTCUSDT,0.488931814,44
3051,29:07.3,9836.56,BTCUSDT,0.4186925,40
3052,30:08.9,9827.5,BTCUSDT,0.233056864,51
3053,31:10.7,9816.51,BTCUSDT,0.226716667,30
3054,32:12.5,9806.48,BTCUSDT,0.247345943,37
3055,33:14.0,9810,BTCUSDT,0.37801333,45
3056,34:15.6,9820,BTCUSDT,0.432253335,45
3057,35:17.1,9825,BTCUSDT,0.390416666,30
3058,36:18.5,9823.01,BTCUSDT,0.334158622,29
3059,37:20.0,9813.01,BTCUSDT,0.436804651,43
3060,38:21.5,9801.8,BTCUSDT,0.40813611,36
3061,39:23.1,9819.96,BTCUSDT,0.403883721,43
3062,40:25.2,9814.99,BTCUSDT,0.395004542,22
3063,41:26.6,9810.7,BTCUSDT,0.404212192,41
3064,42:28.4,9805.02,BTCUSDT,0.319289996,30
3065,43:29.8,9800,BTCUSDT,0.326596773,31
3066,44:31.3,9795.01,BTCUSDT,0.444075559,45
3067,45:32.8,9810,BTCUSDT,0.481507143,28
3068,46:34.4,9806.01,BTCUSDT,0.440052943,34
3069,47:36.2,9818.1,BTCUSDT,0.39670952,42
3070,48:37.7,9820,BTCUSDT,0.37805,38
3071,49:39.2,9820,BTCUSDT,0.3591625,24
3072,50:40.7,9820,BTCUSDT,0.356939535,43
3073,51:42.3,9822.31,BTCUSDT,0.357185104,47
3074,52:44.2,9826.5,BTCUSDT,0.33668788,33
3075,53:46.4,9829.08,BTCUSDT,0.351100002,27
3076,54:47.9,9828.98,BTCUSDT,0.478139477,38
3077,55:49.5,9830,BTCUSDT,0.444917392,46
3078,56:51.5,9828,BTCUSDT,0.461292307,39
3079,57:53.2,9831.09,BTCUSDT,0.442229166,48
3080,58:54.7,9845,BTCUSDT,0.374083998,50
3081,59:56.2,9840,BTCUSDT,0.297465151,66
3082,00:57.6,9827.01,BTCUSDT,0.389270173,57
3083,01:59.3,9811.38,BTCUSDT,0.416661906,42
3084,03:00.8,9807.56,BTCUSDT,0.328222224,36
3085,04:02.2,9791.13,BTCUSDT,0.458677498,40
3086,05:03.8,9809.99,BTCUSDT,0.416452631,38
3087,06:05.3,9808.48,BTCUSDT,0.442792314,39
3088,07:06.7,9807.99,BTCUSDT,0.385474998,36
3089,08:08.4,9808,BTCUSDT,0.46519268,41
3090,09:10.4,9818.47,BTCUSDT,0.343727272,33
3091,10:11.9,9820,BTCUSDT,0.416452381,42
3092,11:13.3,9818,BTCUSDT,0.471218605,43
3093,12:14.8,9817.99,BTCUSDT,0.490025857,58
3094,13:16.3,9818,BTCUSDT,0.562146509,43
3095,14:17.8,9817.99,BTCUSDT,0.325156602,53
3096,15:19.3,9821.29,BTCUSDT,0.369406256,32
3097,16:20.8,9822.57,BTCUSDT,0.431480433,46
3098,17:22.2,9822.72,BTCUSDT,0.455941936,31
3099,18:23.7,9826.99,BTCUSDT,0.553821952,41
3100,19:25.2,9828.39,BTCUSDT,0.453800002,49
3101,20:26.6,9831.99,BTCUSDT,0.345668417,38
3102,21:28.1,9827.01,BTCUSDT,0.473749998,32
3103,22:29.6,9819.07,BTCUSDT,0.417908565,35
3104,23:31.0,9815,BTCUSDT,0.447359522,42
3105,24:33.2,9814,BTCUSDT,0.53785,54
3106,25:35.1,9819.02,BTCUSDT,0.38355263,38
3107,26:36.6,9823,BTCUSDT,0.271347619,42
3108,27:38.1,9823.01,BTCUSDT,0.382509757,41
3109,28:39.5,9830,BTCUSDT,0.365863885,36
3110,29:41.0,9839.99,BTCUSDT,0.444329788,47
3111,30:42.7,9841.99,BTCUSDT,0.373321881,32
3112,31:44.5,9845.77,BTCUSDT,0.387596968,33
3113,32:46.0,9823,BTCUSDT,0.310177417,31
3114,33:47.6,9825,BTCUSDT,0.49586098,41
3115,34:49.1,9824.99,BTCUSDT,0.455728001,50
3116,35:50.7,9824.99,BTCUSDT,0.403736111,36
3117,36:52.5,9828.72,BTCUSDT,0.395986841,38
3118,37:53.9,9828.72,BTCUSDT,0.485667645,34
3119,38:55.4,9843,BTCUSDT,0.368939286,28
3120,39:56.9,9836.16,BTCUSDT,0.336083334,36
3121,40:58.3,9847.24,BTCUSDT,0.458610258,39
3122,41:59.9,9846,BTCUSDT,0.361682223,45
3123,43:01.4,9843.1,BTCUSDT,0.400841935,31
3124,44:03.0,9844,BTCUSDT,0.332989742,39
3125,45:04.5,9845.99,BTCUSDT,0.311781815,44
3126,46:05.9,9826,BTCUSDT,0.429849999,42
3127,47:07.5,9824.56,BTCUSDT,0.386648146,27
3128,48:09.0,9825.4,BTCUSDT,0.491319357,31
3129,49:10.7,9818.91,BTCUSDT,0.375368516,54
3130,50:12.7,9826.93,BTCUSDT,0.511015787,38
3131,51:14.2,9822.14,BTCUSDT,0.360433332,36
3132,52:15.9,9820.71,BTCUSDT,0.367710814,37
3133,53:17.7,9828.27,BTCUSDT,0.472827498,40
3134,54:19.2,9830.32,BTCUSDT,0.475866664,36
3135,55:20.8,9833.77,BTCUSDT,0.399415004,40
3136,56:22.4,9835.02,BTCUSDT,0.288385292,34
3137,57:24.3,9830.32,BTCUSDT,0.539572414,29
3138,58:26.3,9830.01,BTCUSDT,0.342142856,35
3139,59:27.8,9830,BTCUSDT,0.353387499,72
3140,00:29.3,9848.03,BTCUSDT,0.309994868,39
3141,01:30.8,9838.22,BTCUSDT,0.412095916,49
3142,02:32.2,9847,BTCUSDT,0.432432788,61
3143,03:33.7,9847.75,BTCUSDT,0.349853572,56
3144,04:35.2,9849.85,BTCUSDT,0.390741463,41
3145,05:36.7,9843,BTCUSDT,0.467977081,48
3146,06:38.1,9846.95,BTCUSDT,0.466409377,32
3147,07:39.6,9853.09,BTCUSDT,0.540027775,36
3148,08:41.1,9851,BTCUSDT,0.447338713,31
3149,09:42.6,9848.99,BTCUSDT,0.486951427,35
3150,10:44.0,9851.01,BTCUSDT,0.335713634,44
3151,11:45.6,9862.96,BTCUSDT,0.497003996,25
3152,12:47.2,9857.05,BTCUSDT,0.259131575,38
3153,13:48.7,9859,BTCUSDT,0.470540003,45
3154,14:50.5,9868.51,BTCUSDT,0.462581251,48
3155,15:52.3,9868.02,BTCUSDT,0.418447498,40
3156,16:53.8,9865.1,BTCUSDT,0.414923531,51
3157,17:55.4,9849.75,BTCUSDT,0.334008567,35
3158,18:56.9,9863.94,BTCUSDT,0.428513511,37
3159,19:58.6,9847,BTCUSDT,0.448774998,48
3160,21:00.1,9850,BTCUSDT,0.365493749,32
3161,22:01.5,9855.8,BTCUSDT,0.365984999,40
3162,23:03.2,9848,BTCUSDT,0.396943336,30
3163,24:05.2,9855.78,BTCUSDT,0.456865386,26
3164,25:06.7,9856.01,BTCUSDT,0.400170591,34
3165,26:19.2,9858.79,BTCUSDT,0.433720833,24
3166,27:20.6,9862,BTCUSDT,0.382984375,32
3167,28:22.2,9859.83,BTCUSDT,0.357045716,35
3168,29:24.5,9863.2,BTCUSDT,0.367708511,47
3169,30:26.3,9860,BTCUSDT,0.551567347,49
3170,31:27.8,9864.97,BTCUSDT,0.302759999,40
3171,32:29.9,9858.02,BTCUSDT,0.37270638,47
3172,33:31.6,9859.04,BTCUSDT,0.359148888,45
3173,34:33.1,9849.05,BTCUSDT,0.422862504,40
3174,35:34.6,9858.99,BTCUSDT,0.499794115,34
3175,36:36.0,9859.85,BTCUSDT,0.498397436,39
3176,37:37.5,9860.01,BTCUSDT,0.453630186,53
3177,38:39.0,9862.01,BTCUSDT,0.496545707,35
3178,39:40.7,9869.7,BTCUSDT,0.453285179,54
3179,40:42.2,9878.01,BTCUSDT,0.453853329,60
3180,41:43.7,9880,BTCUSDT,0.399321621,37
3181,42:45.4,9879.99,BTCUSDT,0.411251514,33
3182,43:47.0,9875.56,BTCUSDT,0.424838097,42
3183,44:48.4,9870,BTCUSDT,0.438636585,41
3184,45:49.9,9873,BTCUSDT,0.48510862,58
3185,46:51.7,9874.99,BTCUSDT,0.42865263,38
3186,47:53.1,9875.03,BTCUSDT,0.393959089,44
3187,48:54.6,9880.98,BTCUSDT,0.408180552,36
3188,49:56.1,9888,BTCUSDT,0.431613513,37
3189,50:57.6,9882,BTCUSDT,0.428059181,49
3190,51:59.1,9869.7,BTCUSDT,0.348943181,44
3191,53:00.6,9870,BTCUSDT,0.473136167,47
3192,54:02.1,9870.03,BTCUSDT,0.425355101,49
3193,55:03.6,9868.25,BTCUSDT,0.365456002,50
3194,56:05.1,9840,BTCUSDT,0.485391171,34
3195,57:06.5,9839.99,BTCUSDT,0.320734145,41
3196,58:08.2,9831,BTCUSDT,0.3778325,40
3197,59:09.8,9845,BTCUSDT,0.285791359,81
3198,00:11.3,9850,BTCUSDT,0.449403078,65
3199,01:12.9,9833.3,BTCUSDT,0.451991306,46
3200,02:14.3,9845.57,BTCUSDT,0.499278948,38
3201,03:16.0,9846,BTCUSDT,0.42520682,44
3202,04:18.0,9852,BTCUSDT,0.297451065,47
3203,05:19.6,9852,BTCUSDT,0.361151998,50
3204,06:21.0,9852.49,BTCUSDT,0.401665853,41
3205,07:22.5,9849.99,BTCUSDT,0.325853654,41
3206,08:23.9,9832.02,BTCUSDT,0.3341625,56
3207,09:25.8,9807,BTCUSDT,0.37172,35
3208,10:28.5,9809,BTCUSDT,0.334585107,47
3209,11:30.0,9814.69,BTCUSDT,0.437975004,36
3210,12:31.4,9818,BTCUSDT,0.494319643,56
3211,13:32.9,9820.51,BTCUSDT,0.390104446,45
3212,14:34.4,9819,BTCUSDT,0.459794338,53
3213,15:35.9,9837.87,BTCUSDT,0.375911628,43
3214,16:37.4,9840.01,BTCUSDT,0.433731818,44
3215,17:39.1,9843,BTCUSDT,0.465207142,42
3216,18:40.7,9841.98,BTCUSDT,0.494882499,40
3217,19:42.2,9842,BTCUSDT,0.356595921,49
3218,20:43.6,9835.01,BTCUSDT,0.254086,50
3219,21:45.1,9830,BTCUSDT,0.541955812,43
3220,22:46.6,9834.99,BTCUSDT,0.440723685,38
3221,23:48.1,9834.79,BTCUSDT,0.400460608,66
3222,24:49.9,9834,BTCUSDT,0.510070593,51
3223,25:51.4,9832,BTCUSDT,0.436967999,50
3224,26:52.8,9837.78,BTCUSDT,0.480770834,48
3225,27:54.6,9836.94,BTCUSDT,0.473923531,51
3226,28:56.2,9836,BTCUSDT,0.492424071,54
3227,29:57.7,9832.99,BTCUSDT,0.467557141,56
3228,30:59.2,9833,BTCUSDT,0.413204545,44
3229,32:00.7,9834.85,BTCUSDT,0.379825487,51
3230,33:02.2,9840.16,BTCUSDT,0.325211109,36
3231,34:03.7,9848.06,BTCUSDT,0.40694615,39
3232,35:05.1,9848.24,BTCUSDT,0.478970727,41
3233,36:06.8,9845.28,BTCUSDT,0.327377139,35
3234,37:08.6,9850.21,BTCUSDT,0.490186845,38
3235,38:10.3,9858.64,BTCUSDT,0.255497366,38
3236,39:12.3,9850,BTCUSDT,0.455861906,42
3237,40:13.8,9847.16,BTCUSDT,0.281795558,45
3238,41:15.2,9835.01,BTCUSDT,0.428316667,36
3239,42:16.7,9835.02,BTCUSDT,0.401938888,36
3240,43:18.3,9835.08,BTCUSDT,0.414858824,34
3241,44:20.2,9835.08,BTCUSDT,0.449380645,31
3242,45:22.0,9835.02,BTCUSDT,0.268724998,48
3243,46:23.4,9835.01,BTCUSDT,0.353425,40
3244,47:24.9,9830,BTCUSDT,0.409691426,35
3245,48:26.8,9832.37,BTCUSDT,0.32925625,48
3246,49:28.3,9840.46,BTCUSDT,0.299969766,43
3247,50:30.0,9842,BTCUSDT,0.430584443,45
3248,51:31.6,9846.88,BTCUSDT,0.539227083,48
3249,52:33.2,9846.8,BTCUSDT,0.476479592,49
3250,53:34.6,9846.59,BTCUSDT,0.479006061,33
3251,54:36.1,9840.06,BTCUSDT,0.382916277,43
3252,55:37.6,9843,BTCUSDT,0.290981081,37
3253,56:39.0,9847,BTCUSDT,0.494973169,41
3254,57:40.7,9843.01,BTCUSDT,0.477992306,52
3255,58:42.1,9843.01,BTCUSDT,0.478795653,46
3256,59:43.8,9839.86,BTCUSDT,0.316586667,75
3257,00:45.2,9837.03,BTCUSDT,0.275088235,68
3258,01:46.9,9841,BTCUSDT,0.387599999,48
3259,02:49.1,9838.01,BTCUSDT,0.498001853,54
3260,03:50.5,9837,BTCUSDT,0.475850001,62
3261,04:51.9,9830,BTCUSDT,0.466266128,62
3262,05:53.7,9831.53,BTCUSDT,0.471257781,45
3263,06:55.4,9829.94,BTCUSDT,0.442892985,57
3264,07:57.4,9828.98,BTCUSDT,0.514213335,45
3265,08:59.0,9829.99,BTCUSDT,0.347518516,54
3266,10:01.1,9826.01,BTCUSDT,0.427421951,41
3267,11:02.6,9829.7,BTCUSDT,0.525023256,43
3268,12:04.1,9829.7,BTCUSDT,0.462034616,52
3269,13:05.6,9831,BTCUSDT,0.461599998,34
3270,14:07.1,9838.22,BTCUSDT,0.445695744,47
3271,15:08.6,9845.72,BTCUSDT,0.386915386,52
3272,16:10.1,9835.16,BTCUSDT,0.388824995,40
3273,17:11.5,9835.16,BTCUSDT,0.371757446,47
3274,18:13.1,9835.14,BTCUSDT,0.359383675,49
3275,19:14.6,9842,BTCUSDT,0.464378575,42
3276,20:16.1,9831.01,BTCUSDT,0.365419508,41
3277,21:17.8,9833.02,BTCUSDT,0.381670268,37
3278,22:19.2,9835,BTCUSDT,0.428208001,50
3279,23:20.7,9830.09,BTCUSDT,0.371849999,52
3280,24:22.3,9833.58,BTCUSDT,0.523483931,56
3281,25:23.9,9837.99,BTCUSDT,0.314339584,48
3282,26:25.4,9833.24,BTCUSDT,0.512010419,48
3283,27:26.8,9829.98,BTCUSDT,0.430928,50
3284,28:28.3,9819.59,BTCUSDT,0.45024694,49
3285,29:29.8,9811.02,BTCUSDT,0.377707843,51
3286,30:31.2,9818.9,BTCUSDT,0.398067645,34
3287,31:32.7,9818.99,BTCUSDT,0.488756365,55
3288,32:34.3,9808.05,BTCUSDT,0.494990907,44
3289,33:36.1,9815.6,BTCUSDT,0.416892304,52
3290,34:37.6,9819.99,BTCUSDT,0.378974194,62
3291,35:39.1,9815.63,BTCUSDT,0.302567442,43
3292,36:40.5,9815,BTCUSDT,0.254024998,40
3293,37:42.0,9811.01,BTCUSDT,0.395962746,51
3294,38:43.4,9808.08,BTCUSDT,0.265578785,33
3295,39:44.9,9798.98,BTCUSDT,0.466784618,39
3296,40:46.6,9800,BTCUSDT,0.423770456,44
3297,41:48.0,9803.64,BTCUSDT,0.401707693,52
3298,42:49.5,9799,BTCUSDT,0.47475862,58
3299,43:51.0,9795.03,BTCUSDT,0.284474356,39
3300,44:52.4,9795.11,BTCUSDT,0.371764447,45
3301,45:54.2,9796.01,BTCUSDT,0.28760364,55
3302,46:55.7,9799,BTCUSDT,0.399177777,45
3303,47:57.2,9799,BTCUSDT,0.366713636,44
3304,48:58.6,9798.55,BTCUSDT,0.393804997,40
3305,50:00.1,9794.1,BTCUSDT,0.367468183,44
3306,51:01.6,9795,BTCUSDT,0.430307548,53
3307,52:03.0,9796,BTCUSDT,0.453356101,41
3308,53:04.6,9797,BTCUSDT,0.416970731,41
3309,54:06.1,9797.01,BTCUSDT,0.462975607,41
3310,55:07.6,9800,BTCUSDT,0.437595834,48
3311,56:09.2,9796.09,BTCUSDT,0.501714286,42
3312,57:10.9,9800,BTCUSDT,0.430693749,48
3313,58:12.8,9799,BTCUSDT,0.515911109,45
3314,59:14.8,9795,BTCUSDT,0.316468607,86
3315,00:16.5,9796.79,BTCUSDT,0.357803705,81
3316,01:17.9,9800,BTCUSDT,0.281313861,101
3317,02:19.5,9799.99,BTCUSDT,0.46357564,78
3318,03:21.0,9803.39,BTCUSDT,0.407201697,59
3319,04:22.6,9800.02,BTCUSDT,0.4517082,61
3320,05:24.1,9803.01,BTCUSDT,0.4643551,49
3321,06:25.7,9803.02,BTCUSDT,0.376598039,51
3322,07:27.7,9810,BTCUSDT,0.338466663,60
3323,08:29.4,9809.41,BTCUSDT,0.408811321,53
3324,09:30.9,9812.45,BTCUSDT,0.453908001,50
3325,10:32.4,9805.88,BTCUSDT,0.379370494,61
3326,11:34.0,9811.83,BTCUSDT,0.347526472,68
3327,12:36.0,9815,BTCUSDT,0.504476748,43
3328,13:37.5,9819.99,BTCUSDT,0.44040133,75
3329,14:39.0,9829,BTCUSDT,0.348625424,59
3330,15:40.5,9826.99,BTCUSDT,0.406712764,47
3331,16:41.9,9826,BTCUSDT,0.466992589,54
3332,17:43.7,9823,BTCUSDT,0.39888958,48
3333,18:45.2,9820,BTCUSDT,0.378120756,53
3334,19:46.7,9820,BTCUSDT,0.391045614,57
3335,20:48.1,9818.01,BTCUSDT,0.376325713,70
3336,21:49.6,9817.98,BTCUSDT,0.516179999,60
3337,22:51.1,9816,BTCUSDT,0.466841302,46
3338,23:52.5,9809,BTCUSDT,0.476571155,52
3339,24:54.0,9808.3,BTCUSDT,0.406326784,56
3340,25:55.5,9806,BTCUSDT,0.38707222,54
3341,26:56.9,9806,BTCUSDT,0.379450003,60
3342,27:58.4,9812.89,BTCUSDT,0.406655557,45
3343,29:00.1,9812,BTCUSDT,0.351491524,59
3344,30:01.6,9806.35,BTCUSDT,0.463041538,65
3345,31:03.3,9806,BTCUSDT,0.492303699,54
3346,32:05.1,9804.02,BTCUSDT,0.340691895,37
3347,33:06.5,9803.09,BTCUSDT,0.456159575,47
3348,34:08.0,9803.1,BTCUSDT,0.44115077,65
3349,35:09.5,9801,BTCUSDT,0.393626668,60
3350,36:10.9,9802.99,BTCUSDT,0.513900001,45
3351,37:13.1,9799.58,BTCUSDT,0.359885712,56
3352,38:14.8,9799.98,BTCUSDT,0.426910866,46
3353,39:16.3,9810,BTCUSDT,0.443458621,58
3354,40:17.7,9812,BTCUSDT,0.362070212,47
3355,41:19.2,9818.17,BTCUSDT,0.500245237,42
3356,42:20.7,9822.96,BTCUSDT,0.388237774,45
3357,43:22.2,9818,BTCUSDT,0.44247059,51
3358,44:23.7,9818.2,BTCUSDT,0.436904082,49
3359,45:25.2,9817.99,BTCUSDT,0.478283874,62
3360,46:26.9,9814.97,BTCUSDT,0.417373466,49
3361,47:28.4,9814.97,BTCUSDT,0.452481395,43
3362,48:29.9,9815.7,BTCUSDT,0.435043547,62
3363,49:31.6,9808.79,BTCUSDT,0.46773889,72
3364,50:33.1,9810,BTCUSDT,0.428464,50
3365,51:34.7,9807.94,BTCUSDT,0.414976314,38
3366,52:36.4,9807.84,BTCUSDT,0.430897557,41
3367,53:37.8,9805,BTCUSDT,0.483211537,52
3368,54:39.3,9804,BTCUSDT,0.307864445,45
3369,55:40.7,9802.82,BTCUSDT,0.402327999,50
3370,56:42.3,9805,BTCUSDT,0.405006555,61
3371,57:44.1,9807.94,BTCUSDT,0.436189129,46
3372,58:45.6,9809,BTCUSDT,0.433593747,32
3373,59:47.0,9811.84,BTCUSDT,0.352940244,82
3374,00:48.8,9811,BTCUSDT,0.441746425,56
3375,01:50.3,9809.78,BTCUSDT,0.347671184,59
3376,02:51.9,9815.27,BTCUSDT,0.382535594,59
3377,03:53.4,9810,BTCUSDT,0.408121157,52
3378,04:54.9,9812.38,BTCUSDT,0.40253921,51
3379,05:56.9,9808.01,BTCUSDT,0.38316383,47
3380,06:58.4,9808.02,BTCUSDT,0.492063044,46
3381,08:00.0,9814.4,BTCUSDT,0.328865217,46
3382,09:01.8,9815.01,BTCUSDT,0.385356894,58
3383,10:03.3,9816.55,BTCUSDT,0.432699998,66
3384,11:04.7,9815.34,BTCUSDT,0.429994914,59
3385,12:06.2,9815.39,BTCUSDT,0.505566,50
3386,13:07.7,9820,BTCUSDT,0.436678572,56
3387,14:09.3,9819.96,BTCUSDT,0.379357814,64
3388,15:11.4,9816.12,BTCUSDT,0.52938493,73
3389,16:12.8,9819.97,BTCUSDT,0.410121818,55
3390,17:14.4,9822.98,BTCUSDT,0.420818182,66
3391,18:16.4,9823,BTCUSDT,0.465103774,53
3392,19:18.0,9818.09,BTCUSDT,0.407463094,84
3393,20:19.5,9815,BTCUSDT,0.442516128,62
3394,21:21.0,9813.99,BTCUSDT,0.415187499,56
3395,22:22.4,9821.5,BTCUSDT,0.408105881,68
3396,23:24.1,9827.93,BTCUSDT,0.4036,54
3397,24:25.5,9830.02,BTCUSDT,0.436558002,50
3398,25:27.0,9836.43,BTCUSDT,0.455266234,77
3399,26:28.5,9843,BTCUSDT,0.408432432,74
3400,27:30.0,9844.85,BTCUSDT,0.497194446,90
3401,28:31.6,9844.01,BTCUSDT,0.537040982,61
3402,29:33.1,9837,BTCUSDT,0.423553947,76
3403,30:34.6,9832.26,BTCUSDT,0.357333333,84
3404,31:36.0,9836.93,BTCUSDT,0.428326471,68
3405,32:37.5,9842.23,BTCUSDT,0.444823213,56
3406,33:39.0,9844.38,BTCUSDT,0.381267648,68
3407,34:40.4,9846.99,BTCUSDT,0.436310667,75
3408,35:42.5,9860.02,BTCUSDT,0.486299999,49
3409,36:44.1,9860.03,BTCUSDT,0.362949057,53
3410,37:46.1,9852.1,BTCUSDT,0.41660741,54
3411,38:48.1,9850,BTCUSDT,0.50542105,57
3412,39:49.9,9854,BTCUSDT,0.502484003,50
3413,40:51.3,9856.9,BTCUSDT,0.388595122,41
3414,41:52.9,9847.47,BTCUSDT,0.446302038,49
3415,42:54.4,9850,BTCUSDT,0.515844264,61
3416,43:55.8,9849.98,BTCUSDT,0.458863636,55
3417,44:57.5,9857.34,BTCUSDT,0.513750001,60
3418,45:59.2,9864.5,BTCUSDT,0.462161647,73
3419,47:00.7,9863.1,BTCUSDT,0.436002942,68
3420,48:02.2,9862.9,BTCUSDT,0.449407543,53
3421,49:03.7,9858.01,BTCUSDT,0.418899999,41
3422,50:05.5,9864,BTCUSDT,0.467731251,64
3423,51:07.2,9864,BTCUSDT,0.519794339,53
3424,52:08.7,9863,BTCUSDT,0.431891229,57
3425,53:10.2,9864,BTCUSDT,0.468538886,54
3426,54:11.7,9847.99,BTCUSDT,0.513003637,55
3427,55:13.2,9849.99,BTCUSDT,0.466336,50
3428,56:14.7,9850.05,BTCUSDT,0.465428071,57
3429,57:16.1,9843.54,BTCUSDT,0.452571152,52
3430,58:18.1,9843.52,BTCUSDT,0.327520512,39
3431,59:19.9,9836.4,BTCUSDT,0.378165685,102
3432,00:21.7,9839,BTCUSDT,0.455036843,57
3433,01:23.2,9840,BTCUSDT,0.415837254,51
3434,02:25.0,9841,BTCUSDT,0.351646153,39
3435,03:26.4,9846.95,BTCUSDT,0.455501851,54
3436,04:27.9,9845,BTCUSDT,0.440282349,68
3437,05:29.7,9842.07,BTCUSDT,0.501011862,59
3438,06:31.7,9843.63,BTCUSDT,0.368931916,47
3439,07:33.3,9836,BTCUSDT,0.435980393,51
3440,08:35.0,9835.49,BTCUSDT,0.373533328,48
3441,09:36.6,9840.99,BTCUSDT,0.499967275,55
3442,10:38.1,9845,BTCUSDT,0.407896228,53
3443,11:39.6,9852.26,BTCUSDT,0.422214585,48
